#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-12 11:13:26.820
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 59.9292 V
#Offset: 0.000675089 V
#Relative: no
#Channel: Channel 2
#Range: 59.9881 V
#Offset: -0.00209507 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
19043.7908802925,0.09990438172166094,-0.9708339971827656,-136.6882103742674
20156.41093515083,0.08480855095748896,-1.440922691385924,-140.1275532815796
21334.03503223242,0.1200040721420179,-1.890568859293264,-143.4838284897824
22580.46098687132,0.07648795522083768,-2.596945892560107,-143.6771830008719
23899.7084990848,0.1074081803399077,2.2164341891963,-153.8822993586721
25296.0321170294,0.09584015571060001,-0.655165902386673,157.6229942841347
26773.9349578379,0.1019048780773171,-1.925538322007195,-137.7494428503781
28338.18323008663,0.08658787487278531,-3.46822684061968,-168.39656643866
29993.82160472731,0.161781987706804,-4.489480924988426,-166.2507380100561
31746.18948405528,0.05114912357193211,-4.890858248340832,-171.4406307697099
33600.93822118018,0.0693653418866324,-5.858970331979375,-168.0352477621719
35564.04934553248,0.1014319099226871,-6.000679791660199,-177.4872961100381
37641.85385318225,0.1467961763279714,-6.502313053690502,174.7962079681614
39841.05262418107,0.08422148960003878,-6.691374684663433,168.4687595951846
42168.73803277285,0.09172952168856818,-9.518617895286342,158.4917483730867
44632.41682016619,0.2461554017333409,1.437302248053636,167.2591478468696
47240.03430363178,0.3027214723484813,6.537586880297088,145.7299046802948
50000,-0.02215551711447301,6.068345842260356,19.73024086076654
