#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-26 12:24:31.267
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 59.9292 V
#Offset: 0.000675089 V
#Relative: no
#Channel: Channel 2
#Range: 59.9881 V
#Offset: -0.00209507 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
3676.229388076776,-1.372785854242077,0.1231302241513789,-67.90923349700563
3831.737381493625,-1.353599123872712,-0.01821656954474356,-70.96928068114823
3993.823510675062,-1.359998744096619,-0.1387380902738265,-74.73047270086012
4162.766037009368,-1.415734152614535,-0.1634853381226225,-78.36361868133142
4338.854992605741,-1.367820174628828,-0.4190502217813272,-82.59118368148071
4522.392678206958,-1.324745936273328,-0.5921701358436628,-86.32158439002035
4713.694182164233,-1.316698398608914,-0.8678159559455161,-90.52304247570925
4913.087921365179,-1.330962294947976,-1.146582041465381,-94.15074341756292
5120.916205043567,-1.353425732673299,-1.329115222708418,-98.0733111358181
5337.53582243876,-1.346301918340028,-1.660086387962802,-102.7420680867722
5563.318655313676,-1.288748197921475,-2.087944232749285,-107.0089595511042
5798.652316382892,-1.336976661840356,-2.418113085470541,-111.2633608473525
6043.940814746816,-1.31833733190142,-2.879722613586749,-115.6439114123651
6299.605249474367,-1.337674671246412,-3.301649809839908,-119.7605123691725
6566.084532524903,-1.342106002263139,-3.776326969928699,-124.2840702337761
6843.836142250362,-1.331981060889267,-4.325980679484004,-128.3671988670584
7133.336908771306,-1.329086819606639,-4.844699386745572,-132.2890006966708
7435.083832575129,-1.328189790872689,-5.511169570600662,-136.8185767719038
7749.594937741685,-1.333928162066938,-6.057759388375491,-140.8789566029509
8077.410161261253,-1.370757566672483,-6.528597762361162,-144.157797124177
8419.092279971408,-1.317347877008157,-7.229249858249095,-147.5678884730539
8775.227876704274,-1.331480385677099,-7.738396161329267,-151.3343502254842
9146.428347302706,-1.345152831472119,-8.473718563745688,-154.9139658010338
9533.33095023416,-1.331761243872565,-9.228701581327307,-158.2983168491559
9936.599900604322,-1.331058274345325,-9.821278305571518,-164.3641333832409
10356.92751044845,-1.36768423604485,-10.46264596043675,-166.1652886393612
10795.03537725818,-1.414677633014796,-10.86533054000678,-170.1282636304603
11251.6756227842,-1.286386366007366,-11.77384427965348,-171.4266414761171
11727.63218424127,-1.339159640660532,-12.30722625623002,-175.6679152421756
12223.72216013265,-1.365707416517163,-13.19808442202553,-177.8922740546339
12740.79721300408,-1.331564022875277,-13.73647905132702,-181.9653284680039
13279.74503153555,-1.373247712969388,-14.77736631582436,-183.7568253645834
13841.490854481,-1.365642305182702,-15.45465820841097,-191.5735809264826
14426.99905907214,-1.358058837486264,-16.03323672351713,-191.8032227626232
15037.27481661315,-1.348833391000264,-17.22130444464025,-192.8825422144785
15673.36581810872,-1.375062848732533,-17.51890161010158,-197.8583676367733
16336.36407288775,-1.401938894361166,-18.22942345644558,-199.4500183689983
17027.40778331055,-1.402170797071624,-18.84731325946894,-208.6603766553714
17747.68329877786,-1.361937628322779,-19.36412134157715,-205.403174929537
18498.42715239644,-1.401173712318153,-19.86432625666611,-211.032247239574
19280.92818379749,-1.380223125768641,-20.57688415226952,-212.5555581553533
20096.52975175224,-1.436830350218855,-20.7679800628061,-212.7848536614237
20946.63204038333,-1.370934828087585,-22.28371691039488,-211.5037339118612
21832.69446293124,-1.427714437455056,-23.11295527232481,-216.1674029659603
22756.23816720202,-1.433265995482725,-23.50438004943943,-217.9090662006367
23718.84864699823,-1.40241015917028,-26.82834629062945,-245.9033621404229
24722.17846401552,-1.415521166720618,-40.92800885246047,-252.2423337273779
25767.95008487826,-1.443859874892022,-19.15137368754596,-252.8708593152195
26857.95883818439,-1.357388346392119,-26.74072629040622,-210.705869186045
27994.07599663607,-1.422363160928694,-24.81841015085344,-234.955104338599
29178.25198954741,-1.453237003561444,-26.91566164633223,-249.726730178812
30412.51975124426,-1.449219076854243,-26.01762738310478,-234.7191121639677
31698.99821110458,-1.373458523252053,-25.70802289190497,-259.9232889659238
33039.89593123081,-1.354124681757933,-25.83249530607439,-255.5447707503182
34437.51489799911,-1.355497953718154,-26.19509251269058,-259.5612543312776
35894.25447399503,-1.404656704415502,-30.89570744474838,-262.5307278662564
37412.61551711941,-1.369062528253291,-26.94176243947486,-275.9914654896066
38995.20467393667,-1.289634468465719,-25.19773573536344,-269.0557161762717
40644.73885463578,-1.304221414472985,-12.41332487231002,-342.4564197896775
42364.04989728618,-1.272896439068224,-14.60153239620901,-117.0713699625358
44156.08942939618,-1.44270010456303,4.133207329605926,-86.3860251638386
46023.93393512021,-1.476421552968161,11.64713817954,-110.4829513513161
47970.79003681312,-1.105705590005934,13.0964109999568,-20.42046206542
50000,-1.148032568544394,13.18917656280152,-62.01016562889517
