#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A20
#Date Time: 2024-04-19 10:52:26.044
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.9019 V
#Offset: 0.00253441 V
#Relative: no
#Channel: Channel 2
#Range: 59.9969 V
#Offset: 0.00132811 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
270.2932502751869,-27.21764861911881,26.59745422145688,-96.5885457820865
281.7269113847843,-28.03153483450055,27.39612176138097,-93.62879406651825
293.6442272147124,-27.44596728653701,26.80711900187312,-97.46777846905941
306.0656568188346,-26.77719114343907,26.23959743664476,-86.1899150873214
319.0125246884172,-27.18872033430701,26.55940707145241,-95.32654767205808
332.5070573609534,-26.79433603388517,26.16878567521033,-94.78380978976037
346.5724215775736,-26.23948910079269,25.62611935910898,-98.98653324685466
361.2327640545542,-25.9635860669875,25.40232594353957,-96.41295033278425
376.5132529371953,-25.13821357260945,24.58991757784002,-92.01233276316022
392.4401210072382,-26.146868571307,25.5120737356658,-101.3551698968506
409.0407107179982,-23.95202586035687,23.26567511442914,-105.6986506665404
426.3435211345256,-24.09342393104333,23.4759006067777,-101.1167954016161
444.3782568593789,-23.71822054646887,23.13893871783125,-98.60081632746839
463.1758790280082,-23.30429952667595,22.72837424644907,-98.70442227162648
482.7686584612883,-23.19548216850493,22.60855686619513,-102.9971297113616
503.1902310664553,-23.11583417679686,22.57215358046007,-101.46201116241
524.4756555815562,-21.3401394274582,20.73656289942876,-104.1566473495377
546.6614737625438,-22.58813651495451,22.11246314838063,-101.44502018137
569.7857731163404,-21.42072663347874,20.88863448865222,-102.4783230680239
593.8882522875714,-21.47699720386218,20.95745504379927,-103.2700013734277
619.0102892112237,-20.37310348515818,19.87752083259316,-104.0893598822974
645.1950121482167,-20.34375753225091,19.88277360894812,-106.1175101151314
672.4873737258538,-20.46356397003595,20.01643323570938,-104.2961465739264
700.9342281102546,-19.48997586544787,19.04146531866011,-105.8235979481311
730.584411443248,-19.29582849819998,18.86289179693826,-107.1774078453548
761.4888256818282,-18.64765570588071,18.25141610269272,-107.0256553300364
793.7005259841002,-18.11944896025998,17.73813037770712,-107.2008991884141
827.2748117917272,-18.08662662768343,17.72801423395457,-107.0293944766406
862.2693217652554,-17.49952575881418,17.16998718682225,-107.3619225982174
898.7441327352996,-17.17465809642515,16.87728523288611,-109.1296544350522
936.7618628394459,-16.72099049193994,16.44426278071088,-110.3334269571331
976.3877790219507,-16.23054172546538,15.97392816498861,-112.0827741849105
1017.68990908078,-15.79889601900112,15.57731574473686,-110.4664174665564
1060.73915845434,-15.40540021307132,15.26336921718623,-112.2247515412759
1105.609431948401,-14.72505925108509,14.60555979340575,-113.0692492670028
1152.377760612186,-14.25450990838335,14.14864545828965,-114.7306255654723
1201.124433981432,-13.75652052745126,13.71549472658945,-114.5150079113677
1251.93313791547,-13.36224266897233,13.41378693889257,-115.960222277393
1304.891098264931,-12.73008898558461,12.82880529178028,-116.8625559021103
1360.089230616743,-12.16509471361215,12.29268956380305,-118.0229614996899
1417.622296373483,-11.78824230865581,12.01747255295516,-118.1725130855578
1477.589065435017,-11.23825336321604,11.54373006737097,-119.7812806199726
1540.092485761756,-10.58173293956301,10.93422274198614,-121.3248067562027
1605.239860110578,-10.18711925156484,10.63578613521469,-121.5597693301715
1673.14303024685,-9.609086910095643,10.16945808296355,-121.3758552154069
1743.918568948799,-8.997196469400116,9.65149598886863,-123.5815955179255
1817.687980133853,-8.385406005157755,9.134367657889928,-124.7797661655862
1894.577907450499,-7.864133889788871,8.745113757815254,-125.4162511378865
1974.720351693797,-7.187305704093266,8.180031489680003,-126.8241207451022
2058.252897417765,-6.597038173218345,7.72528746555024,-127.5087548946014
2145.318949133678,-5.956695120864797,7.253510845063651,-128.1407402946133
2236.067977499791,-5.324706501982562,6.748608598322518,-130.1395793749418
2330.655775925117,-4.506828728052982,6.070379747626466,-130.2385215022985
2429.244728027779,-3.876454362598829,5.602082894423192,-131.1938976003559
2532.004086407124,-3.189381462098646,5.111617911469492,-132.5200962733502
2639.110263208136,-2.515279045032586,4.578816120362615,-132.968735656694
2750.747132977031,-1.79853024667265,4.035130195323783,-134.1381388294561
2867.106348327898,-1.052846669446168,3.467365782820495,-135.2633056140924
2988.38766896236,-0.3256593244034692,2.933259127496682,-136.285246536068
3114.799304607086,0.3918400052372873,2.349629154556496,-137.3263321790182
3246.558272457852,1.013211854730307,1.80143435247254,-138.0793079984332
3383.890769743857,1.64996271586806,1.270061326123223,-138.7713939339929
3527.032562051862,2.196474069666773,0.7100757375043087,-139.6232781853042
3676.229388076776,2.697821975350627,0.1829811393050722,-140.3131087292155
3831.737381493625,3.096870840150986,-0.4043241078301654,-141.0746114253586
3993.823510675062,3.489422269711407,-0.9692460952390823,-142.2142540336653
4162.766037009368,3.754185060385671,-1.557996048918659,-142.5735395421707
4338.854992605741,3.921474967479428,-2.10427089394768,-143.6573632273953
4522.392678206958,4.030962513177156,-2.59885237604212,-144.5117323149967
4713.694182164233,4.030277902279293,-3.215586235077637,-145.1313770898486
4913.087921365179,3.979269961003368,-3.760804263233035,-145.4900332708818
5120.916205043567,3.912507191809772,-4.336023159168965,-146.6311976088105
5337.53582243876,3.842432164864401,-4.895132091983984,-147.6052155905343
5563.318655313676,3.67477152552591,-5.497202021888791,-147.9394389485352
5798.652316382892,3.510834942201106,-6.031035442232921,-148.8889442961073
6043.940814746816,3.330652773129806,-6.603504291695908,-149.7138518374123
6299.605249474367,3.171845875606929,-7.096624132687373,-149.5098273350037
6566.084532524903,2.987338431883236,-7.659286607863462,-150.6259579255858
6843.836142250362,2.801934655430681,-8.109217900422705,-151.3576164583006
7133.336908771306,2.664340709408215,-8.731168270376397,-153.0002856615433
7435.083832575129,2.480710961113466,-9.301580807194174,-154.0379687953604
7749.594937741685,2.34542629044105,-9.712076725639461,-154.6863154018324
8077.410161261253,2.227470974755353,-10.24036042877354,-155.6773530750649
8419.092279971408,2.040756006358066,-10.8330020338604,-156.6436045001072
8775.227876704274,1.895043234214178,-11.42498143941598,-157.7928778254059
9146.428347302706,1.794534051918108,-11.99494462125596,-160.1042129467319
9533.33095023416,1.726919450678675,-12.21995878838385,-159.5861224544033
9936.599900604322,1.577328152162683,-12.76208281782491,-161.0672511199033
10356.92751044845,1.446676945498031,-13.43078221000902,-160.985555234816
10795.03537725818,1.299471548369455,-13.84833379064861,-163.259181895793
11251.6756227842,1.252122862966337,-14.32973977295424,-165.5229529335826
11727.63218424127,1.193871033806135,-15.15733669008496,-165.1897968094214
12223.72216013265,1.050635223074611,-15.26497498337427,-164.8037093065843
12740.79721300408,0.9419296202069621,-15.96266017518721,-169.6020513013407
13279.74503153555,0.9046198840337392,-16.22641922942611,-171.2996494833885
13841.490854481,0.8401915708711777,-16.5231092471485,-171.743026879838
14426.99905907214,0.8509914991997061,-17.18123073250013,-173.7391152621843
15037.27481661315,0.6974105199825393,-17.80640844998909,-175.6437320770564
15673.36581810872,0.654842135514186,-18.34557398332964,-177.5379604300438
16336.36407288775,0.5718444799554916,-19.07899607200102,-178.4288859263653
17027.40778331055,0.4603709522091985,-18.94390704912267,-184.2749325257363
17747.68329877786,0.4411198920313669,-20.02125232117319,-184.5054752911647
18498.42715239644,0.4550081359040672,-19.7768880332714,-185.1484751102936
19280.92818379749,0.3898205714874289,-20.64980273695383,-184.1114803586073
20096.52975175224,0.2254350581009526,-19.93867539112292,-195.6192111448385
20946.63204038333,0.3019726493247645,-20.53745424519114,-194.5715748091891
21832.69446293124,0.2153963604558762,-21.15442162827251,-194.1721008153102
22756.23816720202,0.2763421491138647,-20.43919486916395,-203.5419907960881
23718.84864699823,-0.1165802863232837,-27.49522004249518,-192.8034305366204
24722.17846401552,0.1584656654696308,-18.1025464393502,-233.6410403688043
25767.95008487826,0.6375654248097102,-17.04146547834945,-197.8050840445947
26857.95883818439,-0.1537729619699179,-21.44592222738218,-231.2036482373187
27994.07599663607,-0.02249003212322248,-23.44648775040994,-218.7752190507113
29178.25198954741,-0.04045800674950626,-23.09166873450484,-220.3270905235219
30412.51975124426,-0.1018027357096866,-24.99089812712946,-216.4486347013013
31698.99821110458,-0.1454650455145315,-23.05601881033556,-227.6468475039827
33039.89593123081,-0.2420000249981303,-24.54853044820922,-239.4747355251067
34437.51489799911,-0.2403001330985631,-22.9889651069268,-244.6697225397744
35894.25447399503,-0.3142488376793894,-22.89445780513379,-234.0886255429135
37412.61551711941,-0.3375037665844264,-24.41304313677025,-245.1443645190471
38995.20467393667,-0.389968296625379,-25.03768471507264,-252.1063906710935
40644.73885463578,1.352601678672022,-14.25275509363997,-187.8328801004409
42364.04989728618,0.8086424373917613,-15.53610356289972,-156.0113765914198
44156.08942939618,-5.649745896952052,8.75489770664262,-195.485448075724
46023.93393512021,7.869154113779099,2.162538926308657,-167.3297374645854
47970.79003681312,12.95619745644579,-1.42293222576378,-170.8706633720347
50000,13.13533505092039,-1.550511313349294,-171.9346519961396
