#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A20
#Date Time: 2024-04-19 10:56:24.227
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.9019 V
#Offset: 0.00253441 V
#Relative: no
#Channel: Channel 2
#Range: 59.9969 V
#Offset: 0.00132811 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1304.891098264931,-12.37254109115865,12.48699440370023,-115.3783938639979
1360.089230616743,-12.07475648572794,12.24696165566611,-114.8558988042278
1417.622296373483,-11.50217718530365,11.73275376257596,-116.8059923049101
1477.589065435017,-11.00151944191055,11.30374103974289,-117.1029646904281
1540.092485761756,-10.47037000150041,10.82084871269996,-119.1881298898704
1605.239860110578,-9.884833478249051,10.36820232753457,-118.9634158382274
1673.14303024685,-9.465005725653526,10.02786332663509,-120.7410645219236
1743.918568948799,-8.649968038641923,9.272321161819651,-120.3940665544765
1817.687980133853,-8.255279786310973,8.996394275397146,-123.6273398264354
1894.577907450499,-7.67094849038929,8.600627790824987,-123.3057020080801
1974.720351693797,-7.018535180578427,8.044128759668931,-124.4873398490627
2058.252897417765,-6.382557606405328,7.522683594042492,-125.3708345914524
2145.318949133678,-5.700697222229032,6.992430296237284,-126.3353122091632
2236.067977499791,-5.194347581743596,6.630996030151197,-127.3287632877731
2330.655775925117,-4.565802821706322,6.153738014168634,-128.2621322716361
2429.244728027779,-3.82920511027085,5.563266083041444,-129.1470769220525
2532.004086407124,-3.151356219699894,5.050862048898662,-129.8489369124349
2639.110263208136,-2.441595534331119,4.48939207984136,-131.2562379414236
2750.747132977031,-1.721199363765355,3.970759710078655,-132.070823895903
2867.106348327898,-1.082656052263178,3.457817003492702,-132.5523596653995
2988.38766896236,-0.355672404622947,2.91695238887583,-134.0422821756216
3114.799304607086,0.2972317081896316,2.351082420136133,-134.531471450207
3246.558272457852,0.9411808381314025,1.854272657319873,-135.7322860598493
3383.890769743857,1.510228209075896,1.318927820922856,-136.5194279043729
3527.032562051862,2.082294868367653,0.7440194754855569,-137.443373915582
3676.229388076776,2.565723002884308,0.188964058383403,-138.0557352130855
3831.737381493625,3.006339089511456,-0.3581332042846963,-139.1083706171135
3993.823510675062,3.337724351899225,-0.9339897870264344,-139.8266542174605
4162.766037009368,3.585819725299757,-1.484942223269562,-140.69129395071
4338.854992605741,3.743315824484175,-1.997420528489001,-141.4189263911537
4522.392678206958,3.851493665019918,-2.556536671307594,-142.2443442180039
4713.694182164233,3.909063913537723,-3.139647432910107,-143.0941228924092
4913.087921365179,3.849049619674027,-3.664543614481496,-144.2006494855282
5120.916205043567,3.70158644965412,-4.176055002586267,-144.367914647687
5337.53582243876,3.670333026589803,-4.74515839670315,-145.759631131451
5563.318655313676,3.502976458343762,-5.299379738407955,-146.2500216356017
5798.652316382892,3.330963906129947,-5.878441596468475,-147.0301552329127
6043.940814746816,3.157762604138234,-6.376858701463213,-148.1488179060422
6299.605249474367,2.963814295681146,-6.90104753285416,-148.8590741645545
6566.084532524903,2.807769967585132,-7.495194112280112,-149.8017403808296
6843.836142250362,2.649421350488042,-8.113192820352214,-150.0674692763116
7133.336908771306,2.463101836341614,-8.504734309129455,-151.5188846855571
7435.083832575129,2.302190358200388,-9.049904817943101,-152.1661003578665
7749.594937741685,2.154318439122667,-9.627809998320775,-153.395897337631
8077.410161261253,2.005562476526071,-10.20285108498916,-154.6854219682785
8419.092279971408,1.835190484513155,-10.67810830896226,-154.8258317146579
8775.227876704274,1.717756230319631,-11.18148683274742,-156.6823204284659
9146.428347302706,1.598701581236717,-11.63002401504087,-155.9827792571334
9533.33095023416,1.489712273466568,-12.06413203711052,-158.7297717574761
9936.599900604322,1.389685469362633,-12.69959328692418,-159.6273467728446
10356.92751044845,1.275010474739791,-13.06156689866985,-160.6053703349529
10795.03537725818,1.167238884777651,-13.54038630888757,-162.9268098609321
11251.6756227842,1.031870063002333,-14.18853269004842,-163.956023061815
11727.63218424127,0.9438027770815203,-14.79733312234139,-162.6548393283439
12223.72216013265,0.8633038635037398,-15.16540867164606,-166.8389103103842
12740.79721300408,0.6976527099590735,-15.71318073772355,-166.5243240771211
13279.74503153555,0.7558814029465194,-15.99306212858136,-168.9811938961482
13841.490854481,0.6697875318809798,-16.68424424449644,-172.3749004319523
14426.99905907214,0.5374019562727587,-17.46325364022667,-172.6513147016134
15037.27481661315,0.5198891352607728,-17.10092024286184,-174.6219269735068
15673.36581810872,0.4607682278766461,-18.13813044653071,-174.7209197084874
16336.36407288775,0.3459850967134445,-18.09640794952351,-177.1842366451001
17027.40778331055,0.3531420032859525,-18.80065826749057,-177.2667983759634
17747.68329877786,0.2171546011900463,-18.693274223346,-182.2834687461754
18498.42715239644,0.1405612283938725,-18.90399152580314,-187.1282604193903
19280.92818379749,0.1697515902648636,-19.90298174823984,-188.5371697912116
20096.52975175224,0.02519095306220556,-20.90345512335552,-191.7239184553739
20946.63204038333,0.05972590541555849,-20.55496174558531,-194.6222514217555
21832.69446293124,0.006848212255635675,-21.68263404127792,-199.150175617622
22756.23816720202,-0.07816404818076335,-22.78868874014296,-197.2235503274919
23718.84864699823,-0.3850198780115255,-24.29467036051033,-225.6052166185309
24722.17846401552,0.4538699963267384,-16.76806156373102,-201.0040614532128
25767.95008487826,-0.2060097681151565,-21.03860015443828,-147.271585133525
26857.95883818439,-0.3710170738489241,-21.25867932822122,-224.499595499567
27994.07599663607,-0.3159342118544969,-22.47485522913572,-224.8364433070781
29178.25198954741,-0.2858239264228402,-23.79918557552158,-215.3759840648204
30412.51975124426,-0.2844938642760824,-22.8369905789439,-220.7451793000011
31698.99821110458,-0.3478486334196489,-24.808667970332,-229.9779755959001
33039.89593123081,-0.4840218208481983,-22.72234984417113,-226.9268485077668
34437.51489799911,-0.4837746612897015,-22.72592044321022,-237.7048693753574
35894.25447399503,-0.5243812832783215,-23.31188146815246,-240.2646444153919
37412.61551711941,-0.6261570885124215,-24.83444750727298,-246.4203802014461
38995.20467393667,-0.6384559893648211,-23.24683614056326,-255.7002934763609
40644.73885463578,-2.606033061715288,-11.85204007300176,-14.95087684849002
42364.04989728618,-1.439210962312932,-9.787776827379378,-273.5256023410563
44156.08942939618,-3.998348905845993,6.736676188878516,-137.5273445980903
46023.93393512021,8.802066566956599,1.310890745528073,-196.5632975035997
47970.79003681312,11.45988698979382,0.1573111297018716,-193.3095308079919
50000,11.07335472966766,0.5674263921371885,-193.7595140366138
