#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE56F
#Date Time: 2024-04-23 13:20:55.399
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 61.0653 V
#Offset: -0.00252791 V
#Relative: no
#Channel: Channel 2
#Range: 61.3272 V
#Offset: 0.00324317 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1017.68990908078,-15.50042943975166,15.40989026395416,-111.4324554632999
1060.73915845434,-14.90960012885596,14.86836091795442,-111.1608585658127
1105.609431948401,-14.52460514015805,14.54242408422807,-111.909655391301
1152.377760612186,-13.9053394613104,13.96617153472802,-113.1997926078719
1201.124433981432,-13.31477404206187,13.37645498583563,-115.0436323675678
1251.93313791547,-13.06239257350238,13.21686368829985,-117.1201457900782
1304.891098264931,-12.51761889871762,12.74736149250675,-116.4427256830725
1360.089230616743,-12.0276434849509,12.2813473910151,-118.6348299530185
1417.622296373483,-11.48372592554495,11.79515119918167,-119.5288655939919
1477.589065435017,-10.97968521104738,11.42254538636707,-119.9190146091369
1540.092485761756,-10.42534474575069,10.96156009532858,-120.377106690654
1605.239860110578,-9.820394833559456,10.37184296718909,-122.0024481915617
1673.14303024685,-9.360132130094666,10.08168442354512,-123.2581697265188
1743.918568948799,-8.638195868204434,9.438593973464107,-123.4041602076616
1817.687980133853,-8.259540702028584,9.180292706329293,-124.4374784575209
1894.577907450499,-7.580334093258446,8.62843062247512,-125.3894715054827
1974.720351693797,-6.895764953324557,8.056413414677243,-127.0367879570853
2058.252897417765,-6.271898051901404,7.568377052612974,-127.7573778101739
2145.318949133678,-5.555967512599144,7.009091523237714,-129.2962992397951
2236.067977499791,-4.958968818363979,6.56651730931615,-129.6502298852992
2330.655775925117,-4.268656257491237,6.037216906594796,-130.5033363158168
2429.244728027779,-3.622093232576295,5.536058779970594,-131.6755670745315
2532.004086407124,-2.8669696298216,4.953287666872882,-132.4511373049036
2639.110263208136,-2.102125586808322,4.429355231724864,-134.0271826279381
2750.747132977031,-1.485607345861296,3.947817913300026,-134.2927614827153
2867.106348327898,-0.7688114825262462,3.378361442752943,-135.123912070483
2988.38766896236,-0.06397607525244603,2.832209946813065,-136.4531108660413
3114.799304607086,0.6046820315966897,2.32305725066442,-137.5988307319944
3246.558272457852,1.291510275651921,1.735962739889086,-138.0625587019036
3383.890769743857,1.931975639234056,1.180894080472332,-138.999381130109
3527.032562051862,2.488958012101486,0.6374309952038827,-139.966258098834
3676.229388076776,2.976820013631276,0.09267525728189557,-140.7998418308581
3831.737381493625,3.420677563348055,-0.4753676703338027,-141.50638012078
3993.823510675062,3.748990623042888,-1.023430131280717,-142.263025099152
4162.766037009368,4.019665965577008,-1.575054250557133,-143.4902343561829
4338.854992605741,4.22871273266547,-2.118992288050496,-144.1398805791753
4522.392678206958,4.295245662527356,-2.686246010736531,-144.9278045271101
4713.694182164233,4.30165990711486,-3.198812716600609,-145.7520131753957
4913.087921365179,4.296387769691887,-3.719690908476164,-146.3820708334873
5120.916205043567,4.182608772791214,-4.266612575134364,-147.2146553828775
5337.53582243876,4.127681144523975,-4.863956248422904,-148.0663269406104
5563.318655313676,3.935924484513815,-5.387302716827036,-149.0491210258654
5798.652316382892,3.78510337206888,-5.86664430673852,-149.9368277930414
6043.940814746816,3.579633947640059,-6.522777973516734,-149.9064302408261
6299.605249474367,3.467049382140961,-7.063648489644247,-151.4034391937163
6566.084532524903,3.245650378007086,-7.570107326421939,-151.7302729168791
6843.836142250362,3.068641087574641,-8.079529868758312,-153.2415934225898
7133.336908771306,2.87235648580495,-8.423170015254097,-153.6561497226714
7435.083832575129,2.694425012245842,-9.089925505737552,-154.3349025259595
7749.594937741685,2.512544948523039,-9.768038369048234,-155.3899987130811
8077.410161261253,2.384164987345035,-10.06572167433507,-156.4524219962531
8419.092279971408,2.230402340203288,-10.62224650228871,-157.0396990564223
8775.227876704274,2.124107306550977,-11.1913256879939,-159.1644521551813
9146.428347302706,2.008627088312079,-11.58239335960109,-158.9927159050481
9533.33095023416,1.892561201874327,-11.91015479987296,-161.0293044210361
9936.599900604322,1.753292022623628,-12.51687197199677,-161.5493601905587
10356.92751044845,1.593314460871811,-13.15083146907177,-162.2659928467203
10795.03537725818,1.610850708121348,-13.58353486626959,-164.0042714761876
11251.6756227842,1.422951310273785,-13.81846310911086,-165.1683663435136
11727.63218424127,1.383045336729794,-14.38908753749098,-165.8025272351908
12223.72216013265,1.29844698938712,-14.46827013324916,-167.044393279604
12740.79721300408,1.153811226999646,-15.38583772912094,-169.752208243302
13279.74503153555,1.107902440417687,-15.86338519182466,-169.7885532275811
13841.490854481,1.062943073518165,-15.76570214696663,-172.051837011487
14426.99905907214,0.9242985098897905,-16.73618602682805,-173.564278441885
15037.27481661315,0.9144892525582617,-16.86666550022653,-174.036435011569
15673.36581810872,0.8782723069507831,-17.27775253034372,-176.6896465279757
16336.36407288775,0.7564503080591568,-17.20411631144857,-180.4723035173149
17027.40778331055,0.7193008720184003,-17.3349707003093,-179.09678448791
17747.68329877786,0.6690673822752423,-18.07820022709631,-184.7651759967831
18498.42715239644,0.6233724323330667,-18.56019071433499,-183.2430086663458
19280.92818379749,0.5951837128238523,-19.46353507901174,-186.1302298332232
20096.52975175224,0.5162961083392866,-19.70355527171819,-189.224049380439
20946.63204038333,0.5114487122490412,-19.60628629368149,-189.4129387401002
21832.69446293124,0.4063378125094527,-20.6099165987414,-190.273997106738
22756.23816720202,0.3894107294392832,-21.0142087871425,-191.9865112194604
23718.84864699823,0.5749818322215082,-18.88471740414946,-200.934323005525
24722.17846401552,0.4904771585658197,-19.58638396743457,-158.03145601065
25767.95008487826,0.8054190714401266,-17.29119857707368,-181.8858130584528
26857.95883818439,0.4470612787602913,-20.1618015141986,-197.0167889036361
27994.07599663607,0.2109887589799216,-20.48996426086135,-211.5686511261132
29178.25198954741,0.1164162173767859,-22.2731017874875,-210.5088160241845
30412.51975124426,0.09019809469152194,-22.26356689539426,-216.8386410917543
31698.99821110458,0.04801434027414023,-22.59896759385137,-214.1078289919565
33039.89593123081,-0.04916293615820747,-22.72530498879892,-221.8906482821527
34437.51489799911,-0.0851917820614307,-22.95014433490206,-218.6438652566076
35894.25447399503,-0.2192204276874327,-23.33754878597417,-222.1257526428869
37412.61551711941,-0.1231249395352199,-23.5381589398048,-234.4807039870704
38995.20467393667,-0.1007572305262486,-23.55981888290408,-237.9080650600296
40644.73885463578,0.2577366562668479,-11.43960059334236,-241.5806657521452
42364.04989728618,-0.3690564460861514,-10.79624763990772,-256.2070074459232
44156.08942939618,-0.5237177191259492,3.085803142719715,-136.4679368762357
46023.93393512021,7.544781316470624,2.440933243046955,-168.9482026249326
47970.79003681312,12.23390796290924,-0.6422716929340716,-166.7197013895783
50000,13.55385991993578,-1.889294518571581,-181.9145070319991
